iter	Logloss
1513	0.2423467727
1514	0.2423263876
1515	0.2423102919
1516	0.2422914101
1517	0.2422702833
1518	0.2422454684
1519	0.2422350252
1520	0.2422184485
1521	0.2421868987
1522	0.2421701215
1523	0.2421610815
1524	0.2421281887
1525	0.2421154805
1526	0.2420875186
1527	0.2420614609
1528	0.2420427394
1529	0.2420239779
1530	0.2420080426
1531	0.2419871363
1532	0.2419658893
1533	0.2419378271
1534	0.2419110478
1535	0.2418940502
1536	0.2418678722
1537	0.2418508545
1538	0.2418362021
1539	0.2418240151
1540	0.2418061355
1541	0.2417885165
1542	0.2417636815
1543	0.2417472651
1544	0.2417252564
1545	0.2417074971
1546	0.241696633
1547	0.2416891164
1548	0.2416708359
1549	0.2416405889
1550	0.2416206648
1551	0.2416003197
1552	0.2415811573
1553	0.2415652621
1554	0.2415514315
1555	0.2415307056
1556	0.2415058305
1557	0.2414764454
1558	0.241458165
1559	0.2414305037
1560	0.2414155907
1561	0.2414030429
1562	0.2413590054
1563	0.2413462572
1564	0.2413289388
1565	0.2413081127
1566	0.2412819347
1567	0.2412635741
1568	0.2412418459
1569	0.241214325
1570	0.2411923564
1571	0.2411794678
1572	0.2411609067
1573	0.2411464748
1574	0.2411254682
1575	0.2411075085
1576	0.241092395
1577	0.2410682014
1578	0.2410514243
1579	0.2410350681
1580	0.2410117364
1581	0.2409843157
1582	0.2409701643
1583	0.2409448082
1584	0.2409186503
1585	0.240905
1586	0.240889626
1587	0.2408742119
1588	0.2408541675
1589	0.2408406976
1590	0.2408211343
1591	0.2407966
1592	0.2407818072
1593	0.240773108
1594	0.2407503175
1595	0.2407380503
1596	0.2407213133
1597	0.2407047767
1598	0.2406906253
1599	0.2406732669
1600	0.2406551267
1601	0.2406361046
1602	0.2406116905
1603	0.2405979401
1604	0.2405728245
1605	0.2405449828
1606	0.2405218516
1607	0.2405082615
1608	0.2404756693
1609	0.2404631015
1610	0.2404515158
1611	0.2404309102
1612	0.2404047723
1613	0.2403926655
1614	0.2403764296
1615	0.2403538195
1616	0.2403405702
1617	0.2403209667
1618	0.2402860895
1619	0.24027278
1620	0.2402554216
1621	0.2402396266
1622	0.2402124064
1623	0.2401778498
1624	0.2401584469
1625	0.2401380016
1626	0.2401261153
1627	0.2400908572
1628	0.2400695701
1629	0.2400489043
1630	0.2400287196
1631	0.2400042053
1632	0.2399773057
1633	0.2399482815
1634	0.2399300611
1635	0.2399021193
1636	0.2398759814
1637	0.2398642354
1638	0.2398359327
1639	0.2398128416
1640	0.2397942003
1641	0.2397599244
1642	0.2397260895
1643	0.2397105951
1644	0.2396646935
1645	0.2396417026
1646	0.2396150836
1647	0.2395923533
1648	0.2395646319
1649	0.2395469528
1650	0.2395281712
1651	0.2395124965
1652	0.2394873408
1653	0.2394678376
1654	0.2394411986
1655	0.2394247021
1656	0.2394024728
1657	0.2393823082
1658	0.2393553284
1659	0.2393310346
1660	0.2393129145
1661	0.2392940327
1662	0.2392640463
1663	0.2392499351
1664	0.2392108886
1665	0.2391883387
1666	0.2391670315
1667	0.2391531808
1668	0.2391292478
1669	0.2391047937
1670	0.2390865533
1671	0.2390628207
1672	0.2390376049
1673	0.2390211083
1674	0.2390142732
1675	0.2389939081
1676	0.2389679506
1677	0.2389450399
1678	0.2389173386
1679	0.2388934456
1680	0.2388639002
1681	0.2388492077
1682	0.2388332924
1683	0.2388058116
1684	0.2387884732
1685	0.2387588676
1686	0.2387389235
1687	0.2387188991
1688	0.2387019015
1689	0.2386845631
1690	0.2386699908
1691	0.2386514698
1692	0.2386281983
1693	0.2386044858
1694	0.2385694081
1695	0.2385469784
1696	0.2385274151
1697	0.2385066692
1698	0.23848899
1699	0.2384611083
1700	0.2384501841
1701	0.2384269727
1702	0.2383988504
1703	0.2383839975
1704	0.2383604053
1705	0.2383469555
1706	0.2383276127
1707	0.2383084502
1708	0.2382925149
1709	0.2382708269
1710	0.2382402392
1711	0.2382222794
1712	0.2381992284
1713	0.238171046
1714	0.2381542889
1715	0.2381380729
1716	0.2381202936
1717	0.2381047191
1718	0.2380886635
1719	0.2380706236
1720	0.238059539
1721	0.2380303344
1722	0.2380128757
1723	0.2379878403
1724	0.2379660921
1725	0.2379492949
1726	0.2379290902
1727	0.2379124533
1728	0.2378957363
1729	0.2378772353
1730	0.2378653691
1731	0.2378341199
1732	0.2378226545
1733	0.2378068996
1734	0.2377821849
1735	0.2377616193
1736	0.237739811
1737	0.2377243167
1738	0.2377014862
1739	0.2376868939
1740	0.2376726022
1741	0.2376602749
1742	0.2376394688
1743	0.2376251972
1744	0.237604752
1745	0.2375931663
1746	0.2375765295
1747	0.2375595118
1748	0.2375375632
1749	0.2375172382
1750	0.2374980357
1751	0.2374735615
1752	0.2374502097
1753	0.2374320896
1754	0.2373989562
1755	0.2373893149
1756	0.2373649409
1757	0.2373479032
1758	0.2373361371
1759	0.2373136273
1760	0.2372922199
1761	0.2372799928
1762	0.237264278
1763	0.2372495855
1764	0.2372309642
1765	0.237214588
1766	0.2371859646
1767	0.2371437511
1768	0.237133308
1769	0.2371251299
1770	0.2370965466
1771	0.237062852
1772	0.2370383177
1773	0.2370121597
1774	0.2369947612
1775	0.2369754785
1776	0.2369579397
1777	0.2369426658
1778	0.2369193141
1779	0.236888105
1780	0.2368768401
1781	0.2368675194
1782	0.2368543904
1783	0.236828954
1784	0.2368131791
1785	0.236788304
1786	0.2367579969
1787	0.2367467721
1788	0.2367300951
1789	0.2367142801
1790	0.2366950976
1791	0.2366657526
1792	0.236633421
1793	0.2366179267
1794	0.2365959982
1795	0.2365792812
1796	0.236562063
1797	0.2365455865
1798	0.2365299519
1799	0.2365112305
1800	0.2364931705
1801	0.2364684958
1802	0.2364551262
1803	0.2364431397
1804	0.2364282267
1805	0.2364081021
1806	0.236386835
1807	0.2363622405
1808	0.2363433988
1809	0.236323595
1810	0.2363009248
1811	0.2362776332
1812	0.2362649251
1813	0.2362502726
1814	0.2362208074
1815	0.2361938477
1816	0.2361785137
1817	0.2361654247
1818	0.2361511331
1819	0.2361410908
1820	0.2361210464
1821	0.2361070354
1822	0.2360966123
1823	0.2360760067
1824	0.2360588888
1825	0.2360340739
1826	0.2360115039
1827	0.2359912991
1828	0.2359654419
1829	0.2359525132
1830	0.235927097
1831	0.2359098588
1832	0.2358847833
1833	0.2358729972
1834	0.2358500664
1835	0.235832728
1836	0.2358138662
1837	0.235795706
1838	0.235783058
1839	0.2357696884
1840	0.2357459358
1841	0.2357183547
1842	0.235699974
1843	0.2356821145
1844	0.2356704687
1845	0.235642166
1846	0.2356238855
1847	0.2356075293
1848	0.2355835963
1849	0.2355685831
1850	0.2355369731
1851	0.2355133007
1852	0.2354920536
1853	0.2354731718
1854	0.2354541296
1855	0.2354421631
1856	0.2354282122
1857	0.2354081478
1858	0.2353781814
1859	0.2353538476
1860	0.2353379323
1861	0.2353126563
1862	0.2352955986
1863	0.2352793626
1864	0.2352632068
1865	0.2352462293
1866	0.2352131761
1867	0.2351998465
1868	0.2351790004
1869	0.2351485129
1870	0.2351212926
1871	0.2350973395
1872	0.235090324
1873	0.2350744288
1874	0.2350585336
1875	0.2350328367
1876	0.2350131732
1877	0.2350021287
1878	0.2349734853
1879	0.234950755
1880	0.2349386081
1881	0.2349256594
1882	0.2349062163
1883	0.2348887978
1884	0.2348710585
1885	0.2348593926
1886	0.2348356801
1887	0.2348108852
1888	0.2347821215
1889	0.2347667675
1890	0.23474981
1891	0.2347274204
1892	0.2347101221
1893	0.2346967324
1894	0.2346793139
1895	0.2346627372
1896	0.2346512918
1897	0.2346376817
1898	0.2346200426
1899	0.2346023635
1900	0.2345839427
1901	0.2345711744
1902	0.2345408072
1903	0.234521745
1904	0.2345030435
1905	0.2344750616
1906	0.2344591062
1907	0.2344260731
1908	0.234396688
1909	0.2343774053
1910	0.2343624923
1911	0.2343460359
1912	0.2343199782
1913	0.2343001743
1914	0.2342712503
1915	0.2342554152
1916	0.2342279343
1917	0.2342085314
1918	0.2341885872
1919	0.2341713089
1920	0.2341524472
1921	0.2341247258
1922	0.2341002516
1923	0.2340898085
1924	0.234077381
1925	0.2340515237
1926	0.234037212
1927	0.2340252655
1928	0.2339999695
1929	0.2339836734
1930	0.2339486559
1931	0.2339194913
1932	0.2338879214
1933	0.2338662935
1934	0.233853405
1935	0.2338372692
1936	0.2338185478
1937	0.2337986838
1938	0.2337780982
1939	0.233763987
1940	0.2337484325
1941	0.2337301921
1942	0.233712974
1943	0.2337010075
1944	0.2336821257
1945	0.2336633441
1946	0.2336345403
1947	0.2336176028
1948	0.2335875162
1949	0.2335703382
1950	0.2335546033
1951	0.2335311113
1952	0.233518804
1953	0.2335048331
1954	0.2334943499
1955	0.2334832653
1956	0.2334550829
1957	0.2334380252
1958	0.2334141523
1959	0.2333893774
1960	0.2333700747
1961	0.233353498
1962	0.2333344959
1963	0.233319202
1964	0.2333065139
1965	0.2332967122
1966	0.2332841444
1967	0.2332657838
1968	0.2332427528
1969	0.2332272785
1970	0.2332038867
1971	0.2331713546
1972	0.2331510697
1973	0.2331338716
1974	0.2331183372
1975	0.2330875491
1976	0.2330657007
1977	0.233040104
1978	0.2330171732
1979	0.2330000954
1980	0.2329894118
1981	0.2329701691
1982	0.2329554165
1983	0.2329396816
1984	0.2329239468
1985	0.2329066284
1986	0.2328887488
1987	0.2328738559
1988	0.2328591834
1989	0.2328413639
1990	0.2328259297
1991	0.2328113174
1992	0.2327922151
1993	0.2327754981
1994	0.2327627097
1995	0.2327464337
1996	0.2327360106
1997	0.2327180108
1998	0.2326974452
1999	0.2326771202
2000	0.2326658954
2001	0.2326511828
2002	0.2326201942
2003	0.2326022344
2004	0.2325848559
2005	0.2325612436
2006	0.2325467515
2007	0.2325283708
2008	0.2325146605
2009	0.2325014913
2010	0.2324871395
2011	0.2324670751
2012	0.2324452067
2013	0.2324265253
2014	0.2324081646
2015	0.2323877795
2016	0.2323767551
2017	0.2323447843
2018	0.2323305528
2019	0.2323100674
2020	0.2322802815
2021	0.2322591146
2022	0.232229048
2023	0.2322162998
2024	0.232191565
2025	0.232167191
2026	0.2321385676
2027	0.2321183629
2028	0.2320998619
2029	0.2320840469
2030	0.232069635
2031	0.2320589914
2032	0.2320414325
2033	0.232021749
2034	0.232003689
2035	0.2319902993
2036	0.2319727204
2037	0.2319519945
2038	0.23193642
2039	0.2319112643
2040	0.2318919415
2041	0.2318783915
2042	0.2318534362
2043	0.2318328908
2044	0.2318118441
2045	0.231784664
2046	0.231763898
2047	0.2317307646
2048	0.2317103193
2049	0.2316806937
2050	0.2316589055
2051	0.2316378589
2052	0.2316252109
2053	0.2316018391
2054	0.2315903336
2055	0.2315776656
2056	0.2315663605
2057	0.2315510667
2058	0.2315332873
2059	0.2315213409
2060	0.2314999134
2061	0.2314752588
2062	0.2314494416
2063	0.2314327447
2064	0.2314127604
2065	0.2313963641
2066	0.2313803486
2067	0.2313638321
2068	0.231347977
2069	0.2313258079
2070	0.2313076477
2071	0.2312994295
2072	0.2312839552
2073	0.2312646725
2074	0.231242303
2075	0.2312252652
2076	0.2312019536
2077	0.231180466
2078	0.2311594194
2079	0.2311439452
2080	0.2311284508
2081	0.2311157828
2082	0.2310994065
2083	0.2310873999
2084	0.2310713444
2085	0.2310564113
2086	0.2310366876
2087	0.2310204717
2088	0.2309923495
2089	0.2309665724
2090	0.2309458465
2091	0.2309204302
2092	0.230906319
2093	0.2308731455
2094	0.2308538227
2095	0.2308400522
2096	0.2308190657
2097	0.2308007051
2098	0.2307813422
2099	0.230759594
2100	0.2307271622
2101	0.2307062559
2102	0.2306806993
2103	0.2306556639
2104	0.2306327331
2105	0.2306161765
2106	0.2305980964
2107	0.2305828226
2108	0.2305653439
2109	0.2305505311
2110	0.2305381637
2111	0.2305243531
2112	0.2305103221
2113	0.2304796742
2114	0.2304564427
2115	0.2304404072
2116	0.2304207036
2117	0.2303956281
2118	0.2303787106
2119	0.2303541562
2120	0.2303461385
2121	0.2303290206
2122	0.2303023615
2123	0.2302894329
2124	0.2302728562
2125	0.2302388008
2126	0.2302187163
2127	0.2301981307
2128	0.2301764828
2129	0.2301473984
2130	0.2301284364
2131	0.2301099956
2132	0.2300869044
2133	0.2300669803
2134	0.2300458335
2135	0.2300204172
2136	0.2299967448
2137	0.2299804287
2138	0.2299628297
2139	0.229951224
2140	0.2299325627
2141	0.2299162465
2142	0.2298962022
2143	0.2298827123
2144	0.229867238
2145	0.229848256
2146	0.2298375723
2147	0.2298246036
2148	0.2298025347
2149	0.2297820694
2150	0.2297657934
2151	0.2297506799
2152	0.2297238004
2153	0.2297031747
2154	0.2296840323
2155	0.2296732284
2156	0.2296549078
2157	0.2296378701
2158	0.2296127344
2159	0.2295965987
2160	0.2295762136
2161	0.2295600177
2162	0.2295350624
2163	0.2295197886
2164	0.2295075415
2165	0.2294872165
2166	0.2294732656
2167	0.2294506756
2168	0.2294309319
2169	0.2294212705
2170	0.2294029499
2171	0.2293670504
2172	0.2293472465
2173	0.2293273625
2174	0.2293140731
2175	0.2292928862
2176	0.229263461
2177	0.2292471248
2178	0.2292376037
2179	0.229209702
2180	0.2291972143
2181	0.229183083
2182	0.2291654239
2183	0.2291501501
2184	0.2291313885
2185	0.2291168363
2186	0.2290899368
2187	0.2290780705
2188	0.2290546386
2189	0.2290481442
2190	0.229027278
2191	0.2290045677
2192	0.2289876302
2193	0.2289724967
2194	0.2289477419
2195	0.2289318266
2196	0.2289092567
2197	0.2288962679
2198	0.228885925
2199	0.2288628739
2200	0.2288453952
2201	0.2288292796
2202	0.2288186761
2203	0.228805527
2204	0.2287893311
2205	0.2287709704
2206	0.2287561175
2207	0.2287424874
2208	0.2287151067
2209	0.2286949822
2210	0.2286818731
2211	0.2286686038
2212	0.22864884
2213	0.2286295172
2214	0.2285983883
2215	0.2285719497
2216	0.2285530278
2217	0.2285340257
2218	0.2285124379
2219	0.2284939169
2220	0.2284600219
2221	0.2284422225
2222	0.2284282716
2223	0.2284082673
2224	0.2283934745
2225	0.2283766172
2226	0.2283529047
2227	0.2283363079
2228	0.2283248826
2229	0.2282976022
2230	0.2282848139
2231	0.2282598987
2232	0.2282490547
2233	0.2282353243
2234	0.2282255026
2235	0.2282091664
2236	0.2281952756
2237	0.2281765542
2238	0.2281580732
2239	0.2281413763
2240	0.2281262828
2241	0.2281138954
2242	0.2280932697
2243	0.2280778756
2244	0.2280617199
2245	0.2280370653
2246	0.2280154975
2247	0.2280006246
2248	0.2279673108
2249	0.2279484691
2250	0.2279282042
2251	0.2278991399
2252	0.2278850687
2253	0.2278709374
2254	0.2278568061
2255	0.2278410111
2256	0.2278309088
2257	0.2278088199
2258	0.2277930249
2259	0.227784486
2260	0.2277609338
2261	0.2277431945
2262	0.2277213461
2263	0.2277079765
2264	0.2276807763
2265	0.2276628165
2266	0.2276479837
2267	0.2276281398
2268	0.2276138882
2269	0.2275892536
2270	0.2275672249
2271	0.2275532138
2272	0.2275385814
2273	0.2275190582
2274	0.2275021407
2275	0.2274809939
2276	0.2274616511
2277	0.2274374575
2278	0.2274244487
2279	0.2274093553
2280	0.2273908142
2281	0.2273708701
2282	0.2273571797
2283	0.2273379973
2284	0.2273203782
2285	0.2273075097
2286	0.2272929375
2287	0.2272818529
2288	0.227262029
2289	0.2272430069
2290	0.2272244258
2291	0.2272067667
2292	0.2271831945
2293	0.2271653149
2294	0.22714505
2295	0.2271325223
2296	0.227121999
2297	0.2271030971
2298	0.2270724693
2299	0.2270624471
2300	0.2270411199
2301	0.2270169864
2302	0.2269966815
2303	0.2269659534
2304	0.2269520827
2305	0.2269358267
2306	0.2269091476
2307	0.2268930319
2308	0.2268678963
2309	0.2268508185
2310	0.2268306137
2311	0.22681089
2312	0.2267931708
2313	0.2267764738
2314	0.226757572
2315	0.2267289285
2316	0.2267138351
2317	0.2266918264
2318	0.2266773142
2319	0.2266610182
2320	0.2266479893
2321	0.2266298491
2322	0.2266116488
2323	0.2265947113
2324	0.2265773328
2325	0.2265639232
2326	0.2265489901
2327	0.2265392084
2328	0.2265248566
2329	0.2264990595
2330	0.2264833648
2331	0.2264654451
2332	0.2264435767
2333	0.2264222895
2334	0.2264010425
2335	0.226385488
2336	0.2263652031
2337	0.2263471431
2338	0.2263307669
2339	0.2263104619
2340	0.2262952482
2341	0.2262781704
2342	0.2262551795
2343	0.22621477
2344	0.2262039861
2345	0.226184503
2346	0.2261645788
2347	0.226150187
2348	0.2261332695
2349	0.2261064702
2350	0.2260890516
2351	0.2260753212
2352	0.226041366
2353	0.226028718
2354	0.226012482
2355	0.2259914555
2356	0.2259749389
2357	0.2259568589
2358	0.2259323245
2359	0.2259165697
2360	0.2258985497
2361	0.2258813717
2362	0.225868403
2363	0.2258494811
2364	0.2258326037
2365	0.2258140025
2366	0.2257959024
2367	0.2257757779
2368	0.2257607245
2369	0.2257229409
2370	0.2256883242
2371	0.2256707653
2372	0.2256540283
2373	0.2256319995
2374	0.225611915
2375	0.2255954586
2376	0.2255702628
2377	0.2255558108
2378	0.225541459
2379	0.2255269268
2380	0.2254889026
2381	0.2254706422
2382	0.2254499163
2383	0.2254241192
2384	0.2253921684
2385	0.2253756919
2386	0.2253622021
2387	0.225340935
2388	0.22532063
2389	0.2253029108
2390	0.2252760914
2391	0.2252606973
2392	0.2252242165
2393	0.2252075797
2394	0.2251927869
2395	0.2251769919
2396	0.2251548629
2397	0.2251356805
2398	0.2251159367
2399	0.2251012642
2400	0.225087153
2401	0.2250594717
2402	0.2250441979
2403	0.2250285633
2404	0.2250068953
2405	0.2249858086
2406	0.2249660849
2407	0.2249501697
2408	0.2249239917
2409	0.2249034863
2410	0.2248835421
2411	0.2248643396
2412	0.2248469411
2413	0.2248283198
2414	0.2248095783
2415	0.2247896943
2416	0.2247560197
2417	0.2247304431
2418	0.2247155501
2419	0.224697871
2420	0.2246769045
2421	0.2246632944
2422	0.2246190364
2423	0.2246002348
2424	0.2245832772
2425	0.2245340482
2426	0.2245170506
2427	0.2245016164
2428	0.2244758994
2429	0.2244546524
2430	0.2244272918
2431	0.2244127596
2432	0.224395762
2433	0.2243791051
2434	0.2243639916
2435	0.2243457913
2436	0.2243291344
2437	0.2243154241
2438	0.2242705246
2439	0.2242531662
2440	0.2242366697
2441	0.22421877
2442	0.2241983849
2443	0.2241766969
2444	0.2241591981
2445	0.2241356059
2446	0.2241082052
2447	0.2240819671
2448	0.2240654104
2449	0.2240495152
2450	0.2240295911
2451	0.2240101882
2452	0.2239953353
2453	0.2239787385
2454	0.2239628834
2455	0.2239290886
2456	0.2239114495
2457	0.2238926679
2458	0.2238772538
2459	0.223855205
2460	0.2238423365
2461	0.2238313922
2462	0.2238097844
2463	0.2237949115
2464	0.2237762902
2465	0.2237586512
2466	0.2237380455
2467	0.2237220301
2468	0.2237086204
2469	0.223690821
2470	0.2236719993
2471	0.223655182
2472	0.223644318
2473	0.2236288237
2474	0.2236123873
2475	0.2235906792
2476	0.2235754455
2477	0.2235616349
2478	0.2235331117
2479	0.2235154326
2480	0.223493504
2481	0.2234798137
2482	0.2234602704
2483	0.2234414888
2484	0.2234110013
2485	0.2233952865
2486	0.2233817766
2487	0.2233672043
2488	0.2233486633
2489	0.2233330086
2490	0.2233176546
2491	0.2232986726
2492	0.2232854032
2493	0.2232695681
2494	0.2232444124
2495	0.2232237667
2496	0.2231997335
2497	0.2231808717
2498	0.2231669409
2499	0.2231526091
2500	0.2231286361
2501	0.2231087119
2502	0.223084819
2503	0.2230717902
2504	0.2230526277
2505	0.2230179109
2506	0.2229858799
2507	0.2229616062
2508	0.222946192
2509	0.2229247245
2510	0.2229057024
2511	0.2228840545
2512	0.2228706648
2513	0.2228534667
2514	0.2228354468
2515	0.2228061018
2516	0.222792652
2517	0.2227747524
2518	0.2227585966
2519	0.2227390333
2520	0.2227248619
2521	0.2227113921
2522	0.2226956372
2523	0.2226776173
2524	0.2226626842
2525	0.2226466888
2526	0.222636366
2527	0.2226106089
2528	0.2225788787
2529	0.2225616806
2530	0.2225466273
2531	0.2225339792
2532	0.2225124516
2533	0.2224933693
2534	0.2224740666
2535	0.2224613584
2536	0.2224374455
2537	0.2224149557
2538	0.2223992609
2539	0.2223892989
2540	0.222364504
2541	0.2223397291
2542	0.222312148
2543	0.2222975156
2544	0.2222641818
2545	0.2222392065
2546	0.2222187612
2547	0.2222015832
2548	0.2221867704
2549	0.2221671269
2550	0.2221512718
2551	0.2221308465
2552	0.222115693
2553	0.2220992165
2554	0.2220757646
2555	0.2220573237
2556	0.222042992
2557	0.2220289409
2558	0.2220033242
2559	0.2219845025
2560	0.2219700505
2561	0.2219513491
2562	0.2219315252
2563	0.2219118817
2564	0.2218978105
2565	0.2218643364
2566	0.2218496238
2567	0.221830742
2568	0.2218133635
2569	0.2217913347
2570	0.2217745576
2571	0.2217556557
2572	0.2217347294
2573	0.2217135826
2574	0.221698449
2575	0.221679928
2576	0.2216637723
2577	0.221651465
2578	0.2216362313
2579	0.2216122782
2580	0.2215979665
2581	0.2215786037
2582	0.2215603031
2583	0.2215402788
2584	0.2215255061
2585	0.2215067846
2586	0.2214933348
2587	0.2214717671
2588	0.2214532661
2589	0.2214353063
2590	0.2214196717
2591	0.2214054001
2592	0.2213891642
2593	0.2213666343
2594	0.2213419195
2595	0.2213194899
2596	0.2213015301
2597	0.2212849734
2598	0.2212697197
2599	0.2212426998
2600	0.2212152591
2601	0.2211940521
2602	0.2211709209
2603	0.2211469077
2604	0.2211265226
2605	0.2211113891
2606	0.2210962956
2607	0.2210635832
2608	0.2210515566
2609	0.2210374253
2610	0.2210177417
2611	0.2209981383
2612	0.2209815415
2613	0.2209611764
2614	0.2209442189
2615	0.2209318715
2616	0.2209162369
2617	0.2209075577
2618	0.2208910612
2619	0.2208685313
2620	0.2208484268
2621	0.220831369
2622	0.2208128881
2623	0.220791641
2624	0.2207741022
2625	0.2207427928
2626	0.2207278999
2627	0.2207130269
2628	0.2206898155
2629	0.2206758045
2630	0.2206603302
2631	0.2206459584
2632	0.2206325888
2633	0.2206144085
2634	0.2206005579
2635	0.2205869878
2636	0.2205600482
2637	0.2205390016
2638	0.2205230061
2639	0.2204966277
2640	0.2204784074
2641	0.2204629532
2642	0.2204367552
2643	0.2204088734
2644	0.2203865841
2645	0.220369867
2646	0.2203557758
2647	0.2203419252
2648	0.2203255689
2649	0.2203089722
2650	0.2202918543
2651	0.220275458
2652	0.2202643133
2653	0.2202477967
2654	0.2202301977
2655	0.2202126589
2656	0.220186942
2657	0.2201686214
2658	0.2201378934
2659	0.2201236418
2660	0.2201066041
2661	0.2200933146
2662	0.2200689206
2663	0.220053727
2664	0.2200406981
2665	0.2200178475
2666	0.2200039768
2667	0.2199747922
2668	0.2199528436
2669	0.2199235186
2670	0.2199013495
2671	0.2198863363
2672	0.2198662719
2673	0.2198321764
2674	0.219814858
2675	0.2198010274
2676	0.2197847313
2677	0.2197680744
2678	0.2197483307
2679	0.2197330769
2680	0.219718665
2681	0.2197047342
2682	0.2196852911
2683	0.2196709995
2684	0.2196489506
2685	0.2196295076
2686	0.219610726
2687	0.219591784
2688	0.219573704
2689	0.2195606351
2690	0.2195271409
2691	0.2195111054
2692	0.2194849074
2693	0.2194697538
2694	0.2194541793
2695	0.2194384846
2696	0.2194252553
2697	0.2194093601
2698	0.2193828213
2699	0.2193636188
2700	0.2193386635
2701	0.2193242115
2702	0.2193165746
2703	0.219298675
2704	0.2192722364
2705	0.2192412077
2706	0.2192252925
2707	0.2192109407
2708	0.2191977515
2709	0.2191844621
2710	0.2191675446
2711	0.2191470192
2712	0.2191286785
2713	0.2191134649
2714	0.2190946432
2715	0.2190682648
2716	0.2190495433
2717	0.2190302606
2718	0.2190161093
2719	0.2189902721
2720	0.2189761608
2721	0.218953671
2722	0.2189388783
2723	0.2189180321
2724	0.2188941793
2725	0.2188676004
2726	0.218850723
2727	0.2188363913
2728	0.2188226008
2729	0.2188015943
2730	0.2187858995
2731	0.2187719085
2732	0.2187548107
2733	0.2187426838
2734	0.218719312
2735	0.2186996285
2736	0.2186842544
2737	0.2186654929
2738	0.2186496578
2739	0.2186364085
2740	0.2186199921
2741	0.2186043575
2742	0.2185842129
2743	0.2185657921
2744	0.2185508991
2745	0.2185321576
2746	0.218516984
2747	0.2184972202
2748	0.2184779375
2749	0.2184617417
2750	0.218445185
2751	0.2184277664
2752	0.2184136752
2753	0.2184010874
2754	0.2183838292
2755	0.2183702992
2756	0.2183552859
2757	0.2183365845
2758	0.2183117094
2759	0.2182886183
2760	0.2182719815
2761	0.2182589125
2762	0.2182372646
2763	0.2182179619
2764	0.2181919843
2765	0.2181758085
2766	0.2181609556
2767	0.2181447397
2768	0.2181278824
2769	0.2180973548
2770	0.218074404
2771	0.2180544999
2772	0.2180379432
2773	0.2180234712
2774	0.2180038076
2775	0.2179826207
2776	0.2179691709
2777	0.217953376
2778	0.217932149
2779	0.2179094988
2780	0.2178953074
2781	0.2178812963
2782	0.2178682474
2783	0.2178510293
2784	0.2178298023
2785	0.2178131053
2786	0.2177953861
2787	0.2177694687
2788	0.2177571615
2789	0.2177429299
2790	0.2177282174
2791	0.2177112598
2792	0.2177002755
2793	0.2176849616
2794	0.2176689461
2795	0.2176524496
2796	0.217632786
2797	0.2176168908
2798	0.2175968064
2799	0.2175783254
2800	0.2175634926
2801	0.2175413436
2802	0.2175218604
2803	0.2174919742
2804	0.2174749565
2805	0.2174603843
2806	0.2174515046
2807	0.2174367319
2808	0.2174162666
2809	0.2174022956
2810	0.2173800664
2811	0.2173641913
2812	0.2173520043
2813	0.217332481
2814	0.2173177685
2815	0.217302194
2816	0.2172849759
2817	0.2172676174
2818	0.2172282101
2819	0.2172161234
2820	0.2171920701
2821	0.2171801838
2822	0.2171626049
2823	0.217150458
2824	0.217131957
2825	0.2171177656
2826	0.2170939729
2827	0.2170829084
2828	0.2170693183
2829	0.217048853
2830	0.2170366259
2831	0.2170236171
2832	0.2170052364
2833	0.2169878178
2834	0.2169724237
2835	0.2169541833
2836	0.2169358227
2837	0.2169141747
2838	0.2168941103
2839	0.2168832663
2840	0.2168687943
2841	0.2168472465
2842	0.2168156766
2843	0.2168033092
2844	0.2167850288
2845	0.21677202
2846	0.2167505324
2847	0.2167338554
2848	0.2167050316
2849	0.2166859694
2850	0.2166721588
2851	0.2166499697
2852	0.2166358584
2853	0.2166233307
2854	0.2166057117
2855	0.2165934445
2856	0.2165810771
2857	0.2165682287
2858	0.2165519126
2859	0.2165355964
2860	0.2165233092
2861	0.2165041468
2862	0.2164880511
2863	0.2164636772
2864	0.2164511695
2865	0.2164348734
2866	0.2164000964
2867	0.2163842814
2868	0.2163707514
2869	0.2163536736
2870	0.2163314644
2871	0.2163185759
2872	0.2162935805
2873	0.2162787276
2874	0.2162622912
2875	0.2162509461
2876	0.2162319841
2877	0.2162220621
2878	0.2162073896
2879	0.2161914343
2880	0.2161751583
2881	0.2161591027
2882	0.2161477376
2883	0.2161251074
2884	0.2161081098
2885	0.2160957224
2886	0.216084718
2887	0.2160697048
2888	0.2160541904
2889	0.2160390569
2890	0.2160193933
2891	0.2160030772
2892	0.2159892065
2893	0.2159618058
2894	0.2159449084
2895	0.215933423
2896	0.2159232805
2897	0.2159127171
2898	0.2158962807
2899	0.2158786818
2900	0.2158670159
2901	0.2158377511
2902	0.2158228581
2903	0.215807885
2904	0.2157942949
2905	0.2157782393
2906	0.2157552484
2907	0.2157385314
2908	0.2157202309
2909	0.2156993246
2910	0.2156907857
2911	0.2156698593
2912	0.2156513584
2913	0.2156301715
2914	0.2156157996
2915	0.2156004256
2916	0.2155911851
2917	0.2155642655
2918	0.2155481097
2919	0.2155351611
2920	0.2155162392
2921	0.2155010856
2922	0.2154858519
2923	0.2154692952
2924	0.2154345182
2925	0.2154035095
